regio3,street,livingSpace,baseRent,totalRent,noRooms,floor,typeOfFlat,yearConstructed
Charlottenburg,Bleibtreustr,137.0,2195.66,2685.26,3.0,5.0,roof_storey,
Adlershof_Treptow,Rudower Chaussee,84.0,910.0,1184.0,3.0,4.0,apartment,
Niederschöneweide_Treptow,Schnellerstra&szlig;e,26.87,443.36,523.97,1.0,3.0,apartment,
Wedding,Osloer stra&szlig;e,106.0,1200.0,1350.0,4.0,2.0,apartment,1905.0
Reinickendorf,Schwabstr.,70.31,880.0,1070.0,3.0,2.0,,
Altglienicke_Treptow,Dorothea-Viehmann-Stra&szlig;e,76.9,615.2,795.92,2.0,2.0,apartment,1997.0
Lichtenberg,Rudolf-Seiffert-Stra&szlig;e,67.97,466.88,636.88,3.0,1.0,apartment,1977.0
Tiergarten,Heidestra&szlig;e,86.0,1354.0,1593.0,4.0,4.0,apartment,2018.0
Neukölln,Warthestr. (Gartenhaus),67.07,1006.05,1175.05,2.0,6.0,roof_storey,2018.0
Neukölln,no_information,169.0,1987.0,2353.0,3.0,4.0,roof_storey,1912.0
Prenzlauer_Berg_Prenzlauer_Berg,Rykestra&szlig;e,140.0,2340.56,2640.56,3.0,5.0,apartment,1996.0
Altglienicke_Treptow,Preu&szlig;enstra&szlig;e,58.42,788.67,923.04,2.0,0.0,ground_floor,
Tiergarten,Lydia-Rabinowitsch-Stra&szlig;e,77.0,1114.0,1342.0,3.0,1.0,apartment,2018.0
Niederschönhausen_Pankow,Hermann-Hesse-Str.,79.85,638.8,763.8,3.0,2.0,,
Wilmersdorf,Heilbronner Str.,120.0,2100.0,2500.0,4.0,4.0,apartment,2019.0
Prenzlauer_Berg_Prenzlauer_Berg,Cantianstra&szlig;e,122.98,2213.64,2717.85,3.0,1.0,apartment,2015.0
Friedrichsfelde_Lichtenberg,Einbecker Str.,54.5,1031.9,1140.9,2.0,1.0,ground_floor,2019.0
Wilmersdorf,L&uuml;tzenstra&szlig;e,170.0,3200.0,3470.0,5.0,5.0,roof_storey,1910.0
Kreuzberg,Neuenburger Str.,58.86,746.93,969.01,2.0,12.0,apartment,1961.0
Nikolassee_Zehlendorf,no_information,178.0,2490.0,2850.0,4.0,,raised_ground_floor,1905.0
Hellersdorf,Ludwigsfelder Str.,70.28,528.06,749.16,3.0,0.0,ground_floor,1989.0
Spandau,Zeppelinstr.,65.0,469.3,699.53,2.0,1.0,apartment,1927.0
Wilmersdorf,Prager Stra&szlig;e,75.0,1000.0,1400.0,2.0,,apartment,
Tegel_Reinickendorf,Schlieperstr.,73.0,650.0,848.0,3.0,,ground_floor,1905.0
Hellersdorf,Naumburger Ring,68.63,629.0,794.0,3.0,3.0,apartment,1988.0
Neukölln,Schillerpromenade,40.83,850.0,950.0,1.0,2.0,apartment,1908.0
Neukölln,Delbr&uuml;ckstra&szlig;e,62.0,993.6,1235.6,2.0,0.0,ground_floor,2018.0
Tegel_Reinickendorf,Am Tegeler Hafen,84.04,1176.56,1390.15,3.0,4.0,apartment,1992.0
Reinickendorf,Romanshorner Weg,72.28,949.0,1160.0,3.0,3.0,apartment,1933.0
Tiergarten,Ufnaustra&szlig;e,66.58,733.0,898.0,2.0,4.0,apartment,1907.0
Wittenau_Reinickendorf,Techowpromenade,42.61,442.25,619.9,1.5,2.0,apartment,1939.0
Kreuzberg,Heimstr.,70.0,963.0,1048.0,2.0,0.0,raised_ground_floor,1930.0
Mariendorf_Tempelhof,Markgrafenstra&szlig;e,77.2,950.0,1183.0,2.0,0.0,ground_floor,2019.0
Mitte,Leipziger Platz,71.04,1380.0,1660.0,2.0,6.0,apartment,2000.0
Haselhorst_Spandau,Gartenfelder Str.,78.76,699.0,959.0,3.0,3.0,apartment,1995.0
Marzahn,Havemannstra&szlig;e,32.6,261.78,351.38,1.0,7.0,apartment,1987.0
Prenzlauer_Berg_Prenzlauer_Berg,Schliemannstr.,52.28,763.86,883.86,2.0,3.0,apartment,1906.0
Johannisthal_Treptow,S&uuml;dostallee,112.32,1429.83,1855.49,3.0,2.0,roof_storey,1952.0
Kreuzberg,no_information,92.0,1498.0,1848.0,3.0,6.0,maisonette,1958.0
Friedrichshain,Langenbeckstra&szlig;e,48.7,805.0,900.0,1.5,5.0,apartment,2018.0
Schöneberg,no_information,67.37,1145.29,1380.29,2.0,7.0,,2019.0
Wittenau_Reinickendorf,Ladeburger Weg,108.0,1512.0,1729.0,3.0,1.0,,2018.0
Charlottenburg,Kurf&uuml;rstendamm,225.0,4100.0,5150.0,4.0,6.0,roof_storey,2014.0
Mitte,no_information,198.0,3400.0,4370.0,3.0,6.0,roof_storey,2008.0
Spandau,Pichelsdorfer Str.,62.0,460.01,600.01,2.0,2.0,apartment,1904.0
Wedding,Sch&ouml;nwalder Stra&szlig;e,105.28,838.0,1007.0,3.0,2.0,apartment,1910.0
Prenzlauer_Berg_Prenzlauer_Berg,Rykestr.,126.43,3035.0,3344.0,5.0,0.0,apartment,1906.0
Köpenick,Kinzerallee,62.59,750.0,876.0,2.0,,roof_storey,1886.0
Friedrichshain,Weserstra&szlig;e,132.47,1811.0,,4.0,6.0,penthouse,2018.0
Wedding,Kiautschoustr.,77.29,1000.0,1180.0,2.0,2.0,apartment,1909.0
Mariendorf_Tempelhof,Pilatusweg,151.34,1246.72,1456.72,3.0,1.0,terraced_flat,1930.0
Grünau_Köpenick,Am Ruderverein,95.19,1237.47,1471.86,4.0,2.0,apartment,2019.0
Neukölln,Manitiusstra&szlig;e,93.74,1499.84,1758.6,3.5,0.0,raised_ground_floor,1979.0
Marzahn,Ludwig-Renn-Stra&szlig;e,75.03,439.9,660.34,4.0,6.0,apartment,1982.0
Neukölln,Pannierstra&szlig;e,37.0,740.0,840.0,1.0,1.0,apartment,1954.0
Neu_Hohenschönhausen_Hohenschönhausen,Randowstra&szlig;e,71.19,639.0,799.0,3.0,11.0,roof_storey,1984.0
Schöneberg,Ebersstr.,134.4,1550.0,1850.0,5.0,4.0,apartment,1918.0
Siemensstadt_Spandau,Reisstr.,50.0,366.5,476.5,1.0,,ground_floor,1904.0
Charlottenburg,Spandauer Damm,92.0,1404.0,1754.0,3.0,3.0,,
Alt_Hohenschönhausen_Hohenschönhausen,Plauener Str.,53.47,539.0,659.0,1.0,3.0,,
Tiergarten,Heidestra&szlig;e,108.86,1872.39,2198.97,3.0,0.0,ground_floor,2019.0
Kreuzberg,Oppelner Str.,66.53,1330.6,1520.48,2.0,5.0,roof_storey,2019.0
Waidmannslust_Reinickendorf,Titiseestra&szlig;e,77.0,549.0,799.0,2.0,4.0,apartment,1967.0
Tiergarten,Heidestra&szlig;e,85.12,1519.39,1774.75,3.0,1.0,apartment,2019.0
Altglienicke_Treptow,no_information,41.0,530.0,650.0,2.0,,,
Prenzlauer_Berg_Prenzlauer_Berg,Schliemannstra&szlig;e 47,96.0,1175.0,1375.0,3.0,4.0,apartment,
Grunewald_Wilmersdorf,K&ouml;nigsmarckstra&szlig;e,115.0,1000.0,1830.0,4.5,,raised_ground_floor,1971.0
Friedrichsfelde_Lichtenberg,Alt Friedrichsfelde,130.9,1243.55,1520.55,3.0,0.0,ground_floor,1910.0
Charlottenburg,no_information,93.75,702.72,,3.0,1.0,apartment,1981.0
Spandau,Meydenbauerweg,65.39,373.38,615.67,2.0,,,1967.0
Friedenau_Schöneberg,no_information,54.0,550.0,750.0,2.0,3.0,apartment,1959.0
Steglitz,Halskestr.,49.67,416.73,582.55,1.5,3.0,apartment,1992.0
Friedrichshain,no_information,118.0,2100.0,2700.0,3.0,9.0,apartment,2013.0
Neukölln,Mariendorfer Weg,90.66,1563.89,1783.89,3.0,7.0,ground_floor,2019.0
Wilmersdorf,no_information,121.21,2999.95,3399.94,4.0,,ground_floor,1906.0
Kreuzberg,Oranienstr.,47.1,678.24,846.1,2.0,4.0,apartment,1963.0
Niederschönhausen_Pankow,Beuthstra&szlig;e,104.0,1080.0,1374.0,4.0,0.0,,1992.0
Kreuzberg,Stallschreiberstr.,79.99,1023.87,1316.0,2.2,4.0,apartment,1959.0
Mitte,Unter den Linden,244.5,2775.08,3997.58,3.0,6.0,apartment,2001.0
Prenzlauer_Berg_Prenzlauer_Berg,K&auml;the-Niederkirchner-Sra&szlig;e,74.31,1184.0,1184.0,3.0,3.0,apartment,1999.0
Mitte,Boyenstra&szlig;e,75.57,1284.69,1511.4,2.0,,,2018.0
Kaulsdorf_Hellersdorf,Karlsburger Weg,88.7,1055.7,1321.7,3.0,0.0,,1941.0
Charlottenburg,no_information,224.0,3292.0,3879.0,5.0,1.0,apartment,1911.0
Kreuzberg,Markgrafenstrasse,110.0,1700.0,2200.0,3.5,2.0,apartment,
Grünau_Köpenick,Relingstra&szlig;e,67.5,945.0,1155.0,2.0,3.0,penthouse,2019.0
Kreuzberg,Stallschreiber Stra&szlig;e,67.5,1350.0,1552.5,3.0,2.0,apartment,2019.0
Charlottenburg,no_information,84.38,1265.7,1481.83,2.0,4.0,apartment,1969.0
Charlottenburg,Kantstra&szlig;e,70.0,1500.0,1500.0,3.0,5.0,apartment,
Weißensee,Bizetstra&szlig;e,78.42,1019.46,1175.46,3.0,2.0,apartment,
Hellersdorf,Neuruppiner Str.,68.84,516.3,681.51,4.0,5.0,apartment,1985.0
Spandau,Oberhauser Stra&szlig;e,106.1,1061.0,1336.0,3.5,1.0,apartment,1933.0
Biesdorf_Marzahn,Cecilienstra&szlig;e,79.24,791.61,989.71,3.0,2.0,apartment,2019.0
Charlottenburg,Reichsstra&szlig;e,85.16,1107.08,1433.08,3.0,5.0,apartment,1986.0
Neukölln,Sonnenallee,83.0,1167.0,1399.0,3.0,3.0,apartment,1906.0
Friedrichshain,Rigaer Stra&szlig;e,90.79,1770.41,2039.29,3.0,,apartment,2019.0
Friedrichshain,Hausburgstra&szlig;e,78.0,1200.0,1600.0,3.0,3.0,apartment,1903.0
Spandau,Zweibr&uuml;cker Str.,63.64,625.37,837.19,2.5,0.0,ground_floor,1927.0
Köpenick,Salvador-Allende-Str.,60.0,579.0,719.0,2.0,3.0,apartment,1997.0
Tiergarten,Birkenstra&szlig;e,66.36,712.0,879.0,2.0,5.0,apartment,1898.0
Tiergarten,Heidestra&szlig;e,104.13,1952.44,2264.83,4.0,5.0,penthouse,2019.0
Charlottenburg,Krumme Stra&szlig;e,67.85,950.0,1130.0,2.0,3.0,apartment,2017.0
Steglitz,Steglitzer Damm,81.0,1250.0,1550.0,3.0,1.0,apartment,2018.0
Mitte,no_information,73.78,1390.0,,2.0,7.0,apartment,1995.0
Müggelheim_Köpenick,Alt-M&uuml;ggelheim,103.73,1093.0,1464.0,4.0,,roof_storey,1993.0
Köpenick,no_information,40.64,384.53,454.53,2.0,2.0,roof_storey,1927.0
Spandau,Wei&szlig;enburger Stra&szlig;e,84.57,803.4,1015.0,3.0,5.0,apartment,1995.0
Wedding,Gr&uuml;ntaler Stra&szlig;e,34.2,547.5,634.5,1.0,4.0,apartment,1900.0
Neu_Hohenschönhausen_Hohenschönhausen,Welsestra&szlig;e,70.74,679.0,840.0,3.0,10.0,apartment,1984.0
Französisch_Buchholz_Pankow,Blankenfelder Stra&szlig;e,71.48,729.0,949.0,3.0,1.0,apartment,1996.0
Hellersdorf,Quedlinburger Str.,63.98,492.66,702.38,3.0,2.0,apartment,1990.0
Spandau,Br&uuml;derstra&szlig;e,85.0,790.0,1015.0,3.0,0.0,ground_floor,1908.0
Friedrichshain,Frankfurter Allee,69.65,975.1,1184.06,2.0,1.0,apartment,1900.0
Kreuzberg,Urbanstra&szlig;e,111.8,1118.0,1364.0,4.0,0.0,ground_floor,1910.0
Tiergarten,no_information,56.0,588.0,630.0,1.5,3.0,apartment,1899.0
Pankow,Damerowstra&szlig;e,61.92,795.17,,2.0,3.0,roof_storey,1900.0
Oberschöneweide_Köpenick,no_information,95.94,1199.25,1487.07,4.0,,roof_storey,1905.0
Charlottenburg,Sophie-Charlotten-Str.,66.0,834.39,994.39,2.0,5.0,apartment,1908.0
Lichtenberg,Im Lindenhof,44.0,503.1,602.0,1.0,4.0,apartment,2018.0
Lichterfelde_Steglitz,Curtiusstrasse,110.0,2090.0,2570.0,4.5,2.0,apartment,2016.0
Karlshorst_Lichtenberg,no_information,54.04,648.48,783.58,2.0,1.0,,1924.0
Charlottenburg,no_information,275.0,3100.0,3700.0,6.5,6.0,,1909.0
Lichtenrade_Tempelhof,Nahariyastr.,100.0,899.0,1199.0,4.0,2.0,apartment,1978.0
Friedrichsfelde_Lichtenberg,no_information,27.69,526.11,609.18,1.0,,apartment,2018.0
Baumschulenweg_Treptow,no_information,33.7,549.98,,1.0,2.0,apartment,1902.0
Kreuzberg,no_information,89.23,1785.0,1935.0,2.0,1.0,,
Charlottenburg,Leibnizstra&szlig;e,30.97,895.0,995.0,1.0,3.0,apartment,2019.0
Mitte,Luisenstra&szlig;e,54.19,994.39,1189.48,2.0,,apartment,1996.0
Lichterfelde_Steglitz,no_information,56.43,550.19,679.19,1.5,1.0,apartment,
Tiergarten,Spenerstra&szlig;e,56.85,1113.0,1299.0,2.0,,roof_storey,2019.0
Heinersdorf_Weißensee,Treskowstra&szlig;e,58.98,569.04,749.04,2.0,2.0,apartment,1997.0
Neukölln,Sonnenallee,97.0,1400.0,1540.0,3.0,0.0,apartment,1904.0
Nikolassee_Zehlendorf,Teutonenstr,96.0,1250.0,1735.0,3.0,,raised_ground_floor,1978.0
Tiergarten,Heidestra&szlig;e,65.16,1103.16,1298.64,2.0,1.0,ground_floor,2019.0
Wedding,Soldiner Stra&szlig;e,59.0,619.5,822.5,2.0,3.0,apartment,1907.0
Friedrichshain,Markgrafendamm,72.15,650.79,867.0,2.0,0.0,ground_floor,1918.0
Adlershof_Treptow,Wassermannstra&szlig;e,35.0,700.0,830.0,1.5,,apartment,2017.0
Tiergarten,Heidestra&szlig;e,57.9,1071.15,1244.85,2.0,2.0,apartment,2019.0
Spandau,Aspenweg,50.9,549.72,649.72,1.5,0.0,ground_floor,1931.0
Wedding,Triftstrasse,38.0,590.0,850.0,1.0,3.0,apartment,1900.0
Mitte,Wallstrasse,80.33,1250.0,1500.0,2.0,1.0,other,2020.0
Charlottenburg,Otto-Suhr-Allee,36.0,380.0,520.0,1.0,2.0,raised_ground_floor,1959.0
Niederschöneweide_Treptow,Schnellerstra&szlig;e,34.75,556.0,660.25,1.0,2.0,apartment,
Tiergarten,Rudolf-von-Gneist-Gasse,93.0,1589.0,2069.0,3.0,7.0,apartment,1998.0
Mitte,Weinbergsweg,78.27,1625.0,1850.0,3.0,6.0,roof_storey,1959.0
Französisch_Buchholz_Pankow,Guyotstra&szlig;e,49.37,569.0,741.0,1.5,0.0,ground_floor,1998.0
Schöneberg,Gotenstr,100.8,1399.0,1678.0,3.0,2.0,apartment,1900.0
Mitte,Unter den Linden,303.0,5446.0,6951.0,4.0,7.0,apartment,2010.0
Karow_Weißensee,Hentzeweg,53.71,671.38,,2.0,0.0,apartment,2014.0
Wilmersdorf,Fasanenstrasse,65.03,1625.75,1840.35,2.0,3.0,apartment,1892.0
Kreuzberg,Obentrautstra&szlig;e,86.63,1400.0,1685.0,2.0,3.0,apartment,1889.0
Lichterfelde_Steglitz,Henleinweg,123.91,1312.91,1613.91,4.0,2.0,apartment,
Biesdorf_Marzahn,Fortunaallee,62.71,815.0,997.0,2.0,1.0,apartment,2019.0
Pankow,M&uuml;hlenstra&szlig;e,71.94,757.53,948.74,2.0,0.0,ground_floor,1910.0
Waidmannslust_Reinickendorf,Zabel-Kr&uuml;ger-Damm,91.96,599.0,939.0,4.0,0.0,ground_floor,1967.0
Spandau,Zweibr&uuml;cker Str.,75.87,651.72,899.48,2.5,3.0,apartment,1927.0
Neukölln,Ilsenhof,97.0,1300.0,1560.0,3.0,,ground_floor,1913.0
Heiligensee_Reinickendorf,Ruppiner Chaussee,87.59,1265.0,1495.0,3.0,1.0,apartment,1930.0
Prenzlauer_Berg_Prenzlauer_Berg,no_information,142.0,2999.0,3299.0,3.0,1.0,apartment,2009.0
Reinickendorf,Gotthardstra&szlig;e,38.32,650.0,750.0,1.0,1.0,apartment,1925.0
Französisch_Buchholz_Pankow,Nantesstra&szlig;e,46.27,600.0,740.0,2.0,,ground_floor,2019.0
Tiergarten,Hilda-Geiringer-Weg H,108.0,1980.0,2303.0,3.0,1.0,apartment,2019.0
Charlottenburg,Ebereschenallee,34.0,720.0,720.0,1.0,0.0,raised_ground_floor,1938.0
Niederschönhausen_Pankow,Uhlandstr.,85.0,995.0,1165.0,3.0,3.0,roof_storey,1910.0
Rosenthal_Pankow,Schillerstrasse,84.0,920.0,1110.0,3.0,1.0,other,
Charlottenburg,no_information,92.0,1352.0,1594.0,2.0,1.0,apartment,1911.0
Reinickendorf,Aroser Allee,64.49,815.0,1000.0,2.0,3.0,roof_storey,1925.0
Wedding,Gerichtstrasse,19.5,455.0,531.0,1.0,3.0,apartment,
Friedrichshain,Andreasstra&szlig;e,115.0,1499.0,1899.0,4.0,4.0,other,
Tiergarten,Heidestra&szlig;e,70.0,1142.0,1333.0,3.0,5.0,roof_storey,2018.0
Spandau,no_information,87.0,631.0,911.0,3.0,1.0,apartment,1984.0
Hellersdorf,Mittenwalder Str.,68.23,675.48,,2.0,2.0,other,2019.0
Oberschöneweide_Köpenick,Helmholtzstr.,39.11,470.0,570.0,1.0,1.0,apartment,1936.0
Charlottenburg,Pestalozzistra&szlig;e,49.0,440.0,565.0,2.0,,ground_floor,
Alt_Hohenschönhausen_Hohenschönhausen,Genslerstra&szlig;e,60.0,610.0,748.0,2.0,2.0,apartment,2019.0
Friedrichshain,G&auml;rtnerstr.,55.1,1239.75,1399.75,2.0,1.0,,1900.0
Pankow,Hallandstra&szlig;e,38.21,575.0,670.0,1.0,0.0,ground_floor,1904.0
Prenzlauer_Berg_Prenzlauer_Berg,Seelower Stra&szlig;e,67.9,747.0,875.0,2.0,1.0,apartment,1920.0
Steglitz,Berlinickestr.,47.37,630.0,744.0,2.0,2.0,apartment,1956.0
Lichtenberg,Spittastr.,128.0,1984.0,2240.0,4.0,2.0,apartment,2019.0
Weißensee,G&auml;blerstr.,48.0,534.0,658.0,2.0,3.0,,1932.0
Mitte,Chausseestra&szlig;e,79.44,1218.61,1455.61,3.0,3.0,apartment,2016.0
Spandau,Kuhnertstr.,40.0,800.0,,1.0,3.0,,1910.0
Friedrichshain,no_information,111.0,1550.0,1816.0,3.0,5.0,roof_storey,1914.0
Lankwitz_Steglitz,Brucknerstra&szlig;e,58.0,1160.0,,2.0,2.0,,1960.0
Neukölln,Ringbahnstra&szlig;e,50.0,500.0,625.0,1.0,1.0,apartment,1905.0
Wilmersdorf,Durlacher Stra&szlig;e,72.0,1300.0,1490.0,2.5,3.0,apartment,2017.0
Prenzlauer_Berg_Prenzlauer_Berg,Marienburger Stra&szlig;e,90.02,991.0,1120.0,3.0,4.0,apartment,1908.0
Friedrichshain,Ebelingstr.,102.0,1450.0,,4.0,2.0,apartment,1900.0
Tiergarten,Clara-Wieck-Stra&szlig;e,124.0,3900.0,4400.0,3.0,3.0,other,
Mitte,Sebastianstrasse,56.0,1599.0,1749.0,2.0,7.0,apartment,2016.0
Spandau,Am Pichelssee,145.0,2175.0,2625.0,4.0,0.0,maisonette,1992.0
Kaulsdorf_Hellersdorf,Ulmenstra&szlig;e,68.0,678.4,876.4,3.0,1.0,,
Französisch_Buchholz_Pankow,Rosenthaler Weg,44.54,599.0,749.0,1.5,3.0,apartment,1996.0
Charlottenburg,Ebereschenallee,38.0,575.0,700.0,1.0,1.0,apartment,
Marzahn,B&auml;rensteinstr.,74.98,559.75,810.48,3.0,2.0,apartment,1980.0
Schöneberg,Innsbrucker Stra&szlig;e,100.42,2354.85,2595.86,3.0,6.0,roof_storey,2019.0
Marzahn,Fl&auml;mingstra&szlig;e,99.8,509.0,764.0,5.0,2.0,apartment,1985.0
Köpenick,Lindenstr. - Haus 2 -,60.72,750.0,950.0,2.0,0.0,terraced_flat,2017.0
Friedrichshain,no_information,85.0,1350.0,1550.0,3.0,3.0,apartment,1895.0
Schöneberg,Wexstra&szlig;e,19.57,440.0,538.0,1.0,,roof_storey,2018.0
Tiergarten,Joseph-Haydn-Stra&szlig;e,195.0,3800.0,4386.0,4.0,4.0,apartment,1887.0
Pankow,Maximilianstra&szlig;e,56.5,780.0,930.0,2.0,,raised_ground_floor,
Karow_Weißensee,Leobsch&uuml;tzer Str.,66.1,549.0,749.0,2.0,1.0,apartment,1996.0
Schöneberg,no_information,226.0,3000.0,,5.0,5.0,,1984.0
Spandau,Hugo-Cassirer-Stra&szlig;e,77.04,1150.0,1410.0,3.0,4.0,apartment,2019.0
Wedding,L&uuml;tticher Stra&szlig;e,175.0,1385.0,1955.0,4.0,5.0,roof_storey,1910.0
Oberschöneweide_Köpenick,Wattstrasse,62.3,747.6,927.6,2.0,5.0,apartment,1912.0
Treptow,Mengerzeile,48.3,724.0,924.0,2.0,4.0,apartment,2019.0
Waidmannslust_Reinickendorf,Zabel-Kr&uuml;ger-Damm,41.0,349.0,479.0,1.0,2.0,apartment,1967.0
Tiergarten,Lehrter Stra&szlig;e,58.0,1045.0,1196.0,2.0,,apartment,2018.0
Schmöckwitz_Köpenick,Am Seddinsee,68.27,614.43,792.11,2.0,2.0,roof_storey,1995.0
Altglienicke_Treptow,Preu&szlig;enstra&szlig;e,52.67,737.38,858.53,2.0,0.0,ground_floor,
Friedrichshain,Corinthstra&szlig;e,108.97,1471.1,1733.89,3.0,2.0,apartment,1902.0
Charlottenburg,Galvanistra&szlig;e,64.0,1100.0,1100.0,2.0,,ground_floor,1903.0
Waidmannslust_Reinickendorf,Schluchseestra&szlig;e,91.0,619.0,929.0,3.0,13.0,apartment,1968.0
Lichtenberg,no_information,39.32,496.61,609.61,1.0,1.0,apartment,1900.0
Altglienicke_Treptow,Betulaweg,67.61,682.46,,2.0,0.0,ground_floor,2019.0
Zehlendorf,M&uuml;hlenstr. 38 A,70.0,805.35,1020.35,2.0,2.0,apartment,1997.0
Mitte,Wolliner Stra&szlig;e,61.54,1046.0,1196.0,2.0,3.0,apartment,1917.0
Charlottenburg,Preu&szlig;enallee,56.35,790.0,959.0,2.0,0.0,apartment,1996.0
Charlottenburg,Otto-Suhr-Allee,141.18,1914.15,2276.15,4.0,,apartment,2016.0
Friedrichshain,Simplonstra&szlig;e,78.64,1258.24,1509.89,2.0,4.0,apartment,1900.0
Spandau,B&ouml;hmerwaldweg,90.39,611.57,947.64,4.0,0.0,ground_floor,1964.0
Konradshöhe_Reinickendorf,no_information,62.0,800.0,950.0,2.0,,roof_storey,
Grunewald_Wilmersdorf,Delbr&uuml;ckstra&szlig;e,273.85,5449.62,6310.03,5.0,1.0,apartment,2012.0
Marienfelde_Tempelhof,Bel&szlig;str.,109.0,600.0,800.0,2.0,,ground_floor,1890.0
Tiergarten,Lydia-Rabinowitsch-Stra&szlig;e,115.0,1980.0,2316.0,4.0,,roof_storey,2018.0
Friedrichshain,no_information,46.8,652.0,737.0,2.0,1.0,other,1900.0
Mitte,Torstra&szlig;e,80.0,1200.0,1700.0,2.0,0.0,,
Spandau,Baumertweg,38.39,302.05,426.3,1.0,2.0,,1974.0
Mitte,no_information,83.16,1750.0,1958.0,3.0,1.0,apartment,
Charlottenburg,Angerburger Allee,70.0,563.08,753.08,2.0,1.0,apartment,1969.0
Friedrichsfelde_Lichtenberg,Am Tierpark,69.0,650.0,810.0,3.0,,apartment,1901.0
Marzahn,Marzahner Promenade,68.14,416.0,592.08,3.0,7.0,apartment,1986.0
Lichtenberg,Gotlindestra&szlig;e,100.0,1155.0,1385.0,3.0,3.0,apartment,2018.0
Rahnsdorf_Köpenick,Mausohrweg,48.76,511.98,,2.0,2.0,other,2019.0
Mitte,Boyenstra&szlig;e,109.78,1866.26,2195.6,4.0,1.0,apartment,2013.0
Mitte,Borsigstra&szlig;e,85.0,1250.0,1415.76,2.0,4.0,apartment,
Köpenick,Lindenstra&szlig;e,157.0,2000.0,2700.0,3.0,6.0,penthouse,1996.0
Kreuzberg,Gneisenaustra&szlig;e,70.0,899.0,1029.0,3.0,3.0,apartment,1900.0
Steglitz,Sedanstr.,53.77,570.0,729.92,2.0,1.0,apartment,1958.0
Friedrichshain,Boxhagener Str,63.84,766.08,932.06,2.0,3.0,apartment,
Friedrichshain,Stralauer Platz,61.16,1284.36,1437.26,2.0,5.0,apartment,
Spandau,Staakener Str.,59.16,500.0,650.0,2.0,1.0,apartment,1904.0
Alt_Hohenschönhausen_Hohenschönhausen,Niehofer Str.,56.5,468.94,623.93,2.0,1.0,ground_floor,1930.0
Schöneberg,Hauptstra&szlig;e,36.14,849.29,962.59,1.5,4.0,apartment,2019.0
Tiergarten,Sch&ouml;neberger Ufer,84.32,1054.0,1220.0,3.0,1.0,apartment,1895.0
Friedrichshain,Ebertystra&szlig;e,58.41,658.0,792.0,2.0,1.0,apartment,1905.0
Mitte,Alte Sch&ouml;nhauser Str.,122.3,2446.0,2856.0,3.0,3.0,apartment,1910.0
Schöneberg,Bautzener Stra&szlig;e,111.33,1427.25,1816.91,3.0,3.0,apartment,
Friedrichshain,Stralauer Platz,61.16,1406.68,1559.58,2.0,11.0,apartment,2018.0
Wedding,Samoastra&szlig;e,53.41,961.38,1106.38,2.0,3.0,,1955.0
Reinickendorf,Genfer Str.,57.8,543.89,719.89,2.0,0.0,ground_floor,1930.0
Wilmersdorf,Brandenburgische,90.4,1446.0,1716.0,2.5,5.0,roof_storey,1936.0
Tiergarten,Heidestra&szlig;e,61.0,913.0,1082.0,2.0,1.0,apartment,2018.0
Tegel_Reinickendorf,Stockumer Str.,51.05,462.26,649.26,2.0,2.0,apartment,1958.0
Friedrichshain,Petersburger Stra&szlig;e,33.68,423.0,473.0,1.0,1.0,apartment,1894.0
Spandau,Bismarckstra&szlig;e,87.13,730.0,847.0,2.0,4.0,apartment,1910.0
Steglitz,Brentanostra&szlig;e,92.85,1300.0,1596.0,3.5,2.0,apartment,1975.0
Neukölln,no_information,64.0,1105.0,,2.0,,apartment,
Reinickendorf,Amendestra&szlig;e,49.87,648.0,818.0,1.0,4.0,,1967.0
Mitte,no_information,75.0,1500.0,1750.0,3.0,6.0,,1975.0
Steglitz,Zimmermannstr.,91.92,1400.0,,4.0,4.0,roof_storey,2020.0
Neu_Hohenschönhausen_Hohenschönhausen,Zingster Stra&szlig;e,98.0,950.0,1250.0,3.0,8.0,apartment,1985.0
Hermsdorf_Reinickendorf,Auguste-Viktoria-Stra&szlig;e,151.0,1515.0,1975.0,5.0,0.0,maisonette,2016.0
Staaken_Spandau,L&ouml;wenstammstr.,117.8,910.0,1200.0,3.0,0.0,maisonette,1995.0
Lichterfelde_Steglitz,Asternplatz,45.25,550.0,683.93,1.0,1.0,apartment,1996.0
Alt_Hohenschönhausen_Hohenschönhausen,Landsberger Allee,59.96,605.0,785.0,2.0,1.0,apartment,1995.0
Siemensstadt_Spandau,Rohrdamm,32.48,353.6,499.74,1.0,3.0,apartment,1977.0
Weißensee,Berliner Allee,72.77,837.0,986.0,2.0,1.0,apartment,1910.0
Friedrichshain,Corinthstra&szlig;e,52.52,787.8,919.1,2.0,,ground_floor,1904.0
Friedrichsfelde_Lichtenberg,Tierpark,47.0,649.0,799.0,1.5,3.0,other,2016.0
Kreuzberg,Bl&uuml;cherstra&szlig;e,80.0,1040.0,1255.0,2.0,1.0,apartment,1962.0
Mariendorf_Tempelhof,Dardanellenweg,56.36,541.75,728.36,2.0,1.0,apartment,1963.0
Tiergarten,Bachstra&szlig;e,43.21,921.0,1050.0,1.0,,ground_floor,1976.0
Tiergarten,Klara Franke Stra&szlig;e,17.0,780.0,830.0,1.0,4.0,apartment,
Prenzlauer_Berg_Prenzlauer_Berg,Landsberger Allee,56.0,451.23,621.23,2.0,4.0,apartment,1900.0
