title,price,size,address,link
Wohnungstausch: Emser Straße 56,451 €,55 m²,"Emser Straße 56, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156700337
Wohnungstausch: Bergmannstraße 59,480 €,51 m²,"Bergmannstraße 59, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156661941
Wohnungstausch: Leuschnerdamm 17,380 €,45 m²,"Leuschnerdamm 17, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156582835
Wohnungstausch: Raumerstraße 30,910 €,63 m²,"Raumerstraße 30, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156579743
Wohnungstausch: Körnerstraße 58,700 €,76 m²,"Körnerstraße 58, Steglitz, Berlin",https://www.immobilienscout24.de/expose/156579725
Wohnungstausch: Schliemannstraße 10,2.800 €,133 m²,"Schliemannstraße 10, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156579678
Wohnungstausch: Pflügerstraße 16b,524 €,73 m²,"Pflügerstraße b 16, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156579628
Wohnungstausch: Leibnizstraße 27,350 €,35 m²,"Leibnizstraße 27, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/156579564
Wohnungstausch: Am Lokdepot 6,1.500 €,104 m²,"Am Lokdepot 6, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/156579544
Wohnungstausch: Oranienstraße 63,765 €,60 m²,"Oranienstraße 63, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156579434
Wohnungstausch: Frankfurter Allee 135,450 €,39 m²,"Frankfurter Allee 135, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156579422
Wohnungstausch: Karl-Marx-Allee 93A,750 €,63 m²,"Karl-Marx-Allee A 93, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156579214
Wohnungstausch: Stallschreiberstraße 43,320 €,31 m²,"Stallschreiberstraße 43, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156577705
Wohnungstausch: Dunckerstraße 85,1.200 €,80 m²,"Dunckerstraße 85, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156430175
Wohnungstausch: Elisenstraße 20,683 €,69 m²,"Elisenstraße 20, Steglitz, Berlin",https://www.immobilienscout24.de/expose/156429992
Wohnungstausch: Erich-Kästner-Straße 45,374 €,68 m²,"Erich-Kästner-Straße 45, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/156398409
Wohnungstausch: Koschatweg 27,650 €,84 m²,"Koschatweg 27, Johannisthal, Berlin",https://www.immobilienscout24.de/expose/156372201
Wohnungstausch: Wöhlertstraße 16,581 €,34 m²,"Wöhlertstraße 16, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156312825
Wohnungstausch: Manitiusstraße 16,450 €,42 m²,"Manitiusstraße 16, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156300842
Wohnungstausch: Binzstraße 19,900 €,60 m²,"Binzstraße 19, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156300789
Wohnungstausch: Hobrechtstraße 43,670 €,63 m²,"Hobrechtstraße 43, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156300182
Wohnungstausch: Mierendorffplatz 1000,950 €,77 m²,"Mierendorffplatz 1000, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/156245993
Wohnungstausch: Wendenschloßstraße 128,500 €,43 m²,"Wendenschloßstraße 128, Köpenick, Berlin",https://www.immobilienscout24.de/expose/156194273
Wohnungstausch: Wilmersdorfer Straße 164,770 €,65 m²,"Wilmersdorfer Straße 164, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/156193390
Wohnungstausch: Wollankstraße 95,500 €,53 m²,"Wollankstraße 95, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156192465
Wohnungstausch: Sohnreystraße 6,590 €,65 m²,"Sohnreystraße 6, Steglitz, Berlin",https://www.immobilienscout24.de/expose/155723373
Wohnungstausch: Herrfurthplatz 111,850 €,52 m²,"Herrfurthplatz 111, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/155575876
Wohnungstausch: Brettnacher Straße 23,1.100 €,74 m²,"Brettnacher Straße 23, Zehlendorf, Berlin",https://www.immobilienscout24.de/expose/155575710
Wohnungstausch: Blankenburger Straße 6,500 €,54 m²,"Blankenburger Straße 6, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/155575636
Wohnungstausch: Wönnichstraße 48,900 €,80 m²,"Wönnichstraße 48, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/155569791
Wohnungstausch: Kattegatstraße 2,1.350 €,105 m²,"Kattegatstraße 2, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/155567611
Wohnungstausch: Ahornallee 15,1.800 €,150 m²,"Ahornallee 15, Mahlsdorf, Berlin",https://www.immobilienscout24.de/expose/155567517
Wohnungstausch: Suarezstraße 40,650 €,74 m²,"Suarezstraße 40, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/153413484
Wohnungstausch: Schwedter Str. 230,429 €,36 m²,"Schwedter Str. 230, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/153309060
Wohnungstausch: Jakob-Kaiser-Platz 1,380 €,60 m²,"Jakob-Kaiser-Platz 1, Charlottenburg-Nord, Berlin",https://www.immobilienscout24.de/expose/153308974
Wohnungstausch: Lehmbruckstraße 29,380 €,49 m²,"Lehmbruckstraße 29, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/153093359
Wohnungstausch: Karl-Kunger-Straße 28,550 €,80 m²,"Karl-Kunger-Straße 28, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/153014707
Wohnungstausch: Rathausstraße 13,472 €,65 m²,"Rathausstraße 13, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/151536290
Wohnungstausch: Ehrenfelsstraße 23,1.000 €,104 m²,"Ehrenfelsstraße 23, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/151480929
Wohnungstausch: Rostocker Str. 37,481 €,82 m²,"Rostocker Str. 37, Moabit, Berlin",https://www.immobilienscout24.de/expose/150362108
Wohnungstausch: Katzbachstraße 37,700 €,61 m²,"Katzbachstraße 37, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/150361224
Wohnungstausch: Oldenburger Straße 38,680 €,80 m²,"Oldenburger Straße 38, Moabit, Berlin",https://www.immobilienscout24.de/expose/150361146
Wohnungstausch: Kolonnenstraße 1,650 €,54 m²,"Kolonnenstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/150360625
Wohnungstausch: Gaudystraße 30,750 €,80 m²,"Gaudystraße 30, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/150360471
Wohnungstausch: Zillertalstraße 57,441 €,62 m²,"Zillertalstraße 57, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/150193691
Wohnungstausch: Wichertstraße 9,741 €,76 m²,"Wichertstraße 9, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/150095602
Wohnungstausch: Karl-Marx-Allee 80,458 €,64 m²,"Karl-Marx-Allee 80, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/150094801
Wohnungstausch: Kienitzer Straße 24,420 €,58 m²,"Kienitzer Straße 24, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/150016371
Wohnungstausch: Schonensche Straße 39,1.450 €,105 m²,"Schonensche Straße 39, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/149950287
Wohnungstausch: Riesaer Straße 92,430 €,82 m²,"Riesaer Straße 92, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/149840245
Wohnungstausch: Petersburger Straße 72,450 €,69 m²,"Petersburger Straße 72, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/149791830
Wohnungstausch: Suderoder Straße 45,875 €,70 m²,"Suderoder Straße 45, Britz, Berlin",https://www.immobilienscout24.de/expose/149791815
Wohnungstausch: Kurfürstenstraße 127,1.122 €,87 m²,"Kurfürstenstraße 127, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/149754019
Wohnungstausch: Fürbringerstraße 4,739 €,65 m²,"Fürbringerstraße 4, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/149751818
Wohnungstausch: Emdener Straße 57,550 €,37 m²,"Emdener Straße 57, Moabit, Berlin",https://www.immobilienscout24.de/expose/149579058
Wohnungstausch: Waldstraße 21,889 €,76 m²,"Waldstraße 21, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/149206206
Wohnungstausch: Seelingstraße 19,900 €,80 m²,"Seelingstraße 19, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/147578856
Wohnungstausch: Attilastraße 175,562 €,64 m²,"Attilastraße 175, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/143626012
Wohnungstausch: Stübbenstraße 2,814 €,89 m²,"Stübbenstraße 2, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/143398902
Wohnungstausch: Theodor-Loos-Weg 12,420 €,74 m²,"Theodor-Loos-Weg 12, Gropiusstadt, Berlin",https://www.immobilienscout24.de/expose/140203183
Wohnungstausch: Radickestraße 46,751 €,100 m²,"Radickestraße 46, Adlershof, Berlin",https://www.immobilienscout24.de/expose/137938178
Wohnungstausch: Kantstraße 133,1.414 €,100 m²,"Kantstraße 133, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/137937969
Wohnungstausch: Seestraße 55,569 €,62 m²,"Seestraße 55, Wedding, Berlin",https://www.immobilienscout24.de/expose/136566334
Wohnungstausch: Sonnenallee 281,433 €,69 m²,"Sonnenallee 281, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/136566221
Wohnungstausch: Scharnweberstraße 13,500 €,55 m²,"Scharnweberstraße 13, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156748865
Wohnungstausch: Zellestraße 3,499 €,38 m²,"Zellestraße 3, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156715068
Wohnungstausch: Sonnenallee 92,421 €,50 m²,"Sonnenallee 92, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156715066
Wohnungstausch: Yorckstraße 67,302 €,34 m²,"Yorckstraße 67, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156715018
Wohnungstausch: Schustehrusstraße 10,450 €,77 m²,"Schustehrusstraße 10, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/156701338
Wohnungstausch: Alexandrinenstraße 116,670 €,55 m²,"Alexandrinenstraße 116, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156701210
Wohnungstausch: Vorbergstraße 9B,740 €,57 m²,"Vorbergstraße B 9, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/156662016
Wohnungstausch: Leykestraße 15,540 €,40 m²,"Leykestraße 15, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156661993
Wohnungstausch: Soorstraße 59,1.135 €,51 m²,"Soorstraße 59, Westend, Berlin",https://www.immobilienscout24.de/expose/156661971
Wohnungstausch: An der Kappe 74,399 €,42 m²,"An der Kappe 74, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156582694
Wohnungstausch: Rodenbergstraße 49,600 €,50 m²,"Rodenbergstraße 49, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156581205
Wohnungstausch: Schudomastraße 5,1.050 €,109 m²,"Schudomastraße 5, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156581168
Wohnungstausch: Martinstraße 3,600 €,45 m²,"Martinstraße 3, Steglitz, Berlin",https://www.immobilienscout24.de/expose/156581033
Wohnungstausch: Prenzlauer Allee 193,1.700 €,90 m²,"Prenzlauer Allee 193, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156579895
Wohnungstausch: Rostocker Straße 17,1.300 €,65 m²,"Rostocker Straße 17, Moabit, Berlin",https://www.immobilienscout24.de/expose/156579857
Wohnungstausch: Weisestraße 37,1.340 €,66 m²,"Weisestraße 37, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156551908
Wohnungstausch: Tegeler Straße 15,1.040 €,109 m²,"Tegeler Straße 15, Wedding, Berlin",https://www.immobilienscout24.de/expose/156431677
Wohnungstausch: Holtzendorffstraße 13,720 €,42 m²,"Holtzendorffstraße 13, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/156431592
Wohnungstausch: Pestalozzistraße 4,650 €,60 m²,"Pestalozzistraße 4, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156431563
Wohnungstausch: Eldenaer Straße 6,800 €,40 m²,"Eldenaer Straße 6, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156431531
Wohnungstausch: Revaler Straße 17,1.168 €,40 m²,"Revaler Straße 17, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156430469
Wohnungstausch: Sredzkistraße 4,380 €,53 m²,"Sredzkistraße 4, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156430335
Wohnungstausch: Deutschmeisterstraße 25,380 €,50 m²,"Deutschmeisterstraße 25, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156430325
Wohnungstausch: Platanenweg 66,550 €,50 m²,"Platanenweg 66, Plänterwald, Berlin",https://www.immobilienscout24.de/expose/156430083
Wohnungstausch: Ystader Straße 15,508 €,48 m²,"Ystader Straße 15, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156429934
Wohnungstausch: Marzahner Promenade 14,505 €,64 m²,"Marzahner Promenade 14, Marzahn, Berlin",https://www.immobilienscout24.de/expose/156429847
Wohnungstausch: Kopernikusstraße 29,400 €,50 m²,"Kopernikusstraße 29, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156398869
Wohnungstausch: Körnerstraße 25,730 €,65 m²,"Körnerstraße 25, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/156398838
Wohnungstausch: Oderstraße 22,739 €,67 m²,"Oderstraße 22, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156398803
Wohnungstausch: Senftenberger Ring 40b,500 €,62 m²,"Senftenberger Ring b 40, Märkisches Viertel, Berlin",https://www.immobilienscout24.de/expose/156398766
Wohnungstausch: Weichselstraße 36,1.070 €,82 m²,"Weichselstraße 36, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156398742
Wohnungstausch: Dammweg 153,1.068 €,57 m²,"Dammweg 153, Plänterwald, Berlin",https://www.immobilienscout24.de/expose/156398710
Wohnungstausch: Lohmestraße 4,431 €,66 m²,"Lohmestraße 4, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156398620
Wohnungstausch: Schulze-Boysen-Straße 35,431 €,77 m²,"Schulze-Boysen-Straße 35, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156372705
Wohnungstausch: Gubener Str. 24,280 €,34 m²,"Gubener Str. 24, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156372616
Wohnungstausch: Obentrautstraße 19,1.350 €,113 m²,"Obentrautstraße 19, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156372123
Wohnungstausch: Böcklerstraße 12,733 €,106 m²,"Böcklerstraße 12, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156372118
Wohnungstausch: Schönhauser Allee 58,700 €,89 m²,"Schönhauser Allee 58, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156313036
Wohnungstausch: Ahornallee 37,976 €,65 m²,"Ahornallee 37, Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/156312904
Wohnungstausch: Dunckerstraße 16,740 €,75 m²,"Dunckerstraße 16, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156305944
Wohnungstausch: Köpenicker Straße 124,1.020 €,65 m²,"Köpenicker Straße 124, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156305903
Wohnungstausch: Mühsamstraße 66,675 €,43 m²,"Mühsamstraße 66, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156305832
Wohnungstausch: Bernhard-Weiß-Straße 1,700 €,45 m²,"Bernhard-Weiß-Straße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156303360
Wohnungstausch: Hönower Str. 39,694 €,54 m²,"Hönower Str. 39, Mahlsdorf, Berlin",https://www.immobilienscout24.de/expose/156303338
Wohnungstausch: Binzstraße 55,497 €,58 m²,"Binzstraße 55, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156302269
Wohnungstausch: Köllnische Str. 62,425 €,54 m²,"Köllnische Str. 62, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/156302149
Wohnungstausch: Rheinsberger Straße 33,1.700 €,67 m²,"Rheinsberger Straße 33, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156300833
Wohnungstausch: Lübecker Straße 18,380 €,50 m²,"Lübecker Straße 18, Moabit, Berlin",https://www.immobilienscout24.de/expose/156300761
Wohnungstausch: Köpenicker Straße 40,1.500 €,65 m²,"Köpenicker Straße 40, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156300100
Wohnungstausch: Kreuznacher Straße 30,438 €,58 m²,"Kreuznacher Straße 30, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/156261816
Wohnungstausch: Parkstraße 3,1.960 €,145 m²,"Parkstraße 3, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156261812
Wohnungstausch: Joachim-Gottschalk-Weg 2,450 €,76 m²,"Joachim-Gottschalk-Weg 2, Gropiusstadt, Berlin",https://www.immobilienscout24.de/expose/156261705
Wohnungstausch: Am Volkspark 65,430 €,61 m²,"Am Volkspark 65, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/156261669
Wohnungstausch: Graunstraße 14,860 €,78 m²,"Graunstraße 14, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/156261654
Wohnungstausch: Schweriner Ring 15,430 €,47 m²,"Schweriner Ring 15, Neu-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/156261642
Wohnungstausch: Pasteurstraße 15,770 €,62 m²,"Pasteurstraße 15, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156261583
Wohnungstausch: Schreinerstraße 56,520 €,65 m²,"Schreinerstraße 56, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156261345
Wohnungstausch: Prinzenallee 74,1.460 €,141 m²,"Prinzenallee 74, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/156246423
Wohnungstausch: Behaimstraße 63,960 €,80 m²,"Behaimstraße 63, Weißensee, Berlin",https://www.immobilienscout24.de/expose/156246401
Wohnungstausch: Wildenbruchstraße 82,575 €,65 m²,"Wildenbruchstraße 82, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156246369
Wohnungstausch: Reuterstraße 47,500 €,64 m²,"Reuterstraße 47, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156246304
Wohnungstausch: Glienicker Weg 108,670 €,70 m²,"Glienicker Weg 108, Adlershof, Berlin",https://www.immobilienscout24.de/expose/156246181
Wohnungstausch: Sickingenstraße 1,600 €,60 m²,"Sickingenstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/156246160
Wohnungstausch: Hiddenseer Straße 7,917 €,79 m²,"Hiddenseer Straße 7, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/156246038
Wohnungstausch: Heidenfeldstraße 19,780 €,72 m²,"Heidenfeldstraße 19, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/156225236
Wohnungstausch: Prinzenstraße 19,350 €,30 m²,"Prinzenstraße 19, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/156225229
